HHID,Date,Purchase
800678,219,1
801195,209,0
801195,212,0
801195,220,0
801195,226,0
801195,237,0
801195,239,0
801195,240,0
801321,208,0
801585,234,0
803142,216,0
803142,221,0
803271,222,0
803271,224,0
803271,245,0
803768,2,0
804937,207,0
804937,222,1
804978,219,0
804978,225,0
805100,230,0
805897,13,0
806601,244,0
806672,205,0
807099,236,0
807144,222,0
807203,203,0
807203,204,0
807203,212,0
807203,214,0
807203,225,0
807203,231,0
807310,220,0
807469,225,0
807470,228,0
807470,236,0
807470,237,0
807710,208,0
807828,238,0
808175,213,0
808175,230,0
808175,239,0
808416,227,0
808514,243,0
808533,138,0
808533,143,0
808533,154,0
808533,208,0
808533,217,0
808550,219,0
808736,239,0
808736,240,1
808920,212,0
808920,213,1
808920,215,0
808920,216,0
808920,217,0
808920,218,0
808920,222,0
808920,224,1
808920,228,1
808920,240,0
808920,241,0
809034,224,0
809087,219,0
809087,225,0
809174,238,0
809258,236,0
809409,232,0
809420,216,0
809420,236,0
809420,238,0
809631,13,0
809645,100,0
809645,101,0
810507,240,0
810522,210,1
810522,225,0
810619,234,0
811771,222,0
811790,222,0
812416,207,1
812416,211,0
812416,212,0
812416,214,0
812416,245,0
812519,207,0
812702,238,0
812903,209,0
813165,55,0
813165,78,0
813165,106,1
813165,112,0
813482,223,0
813605,226,0
813729,25,0
813729,85,0
813729,90,0
813729,103,0
813729,112,0
813729,241,0
814027,237,0
814254,45,0
814614,163,0
814690,224,0
814986,110,0
814986,175,1
814986,227,0
814986,228,1
814986,238,1
815808,41,0
815808,50,0
815808,59,1
816246,88,0
816246,94,0
817686,123,0
817686,163,0
818859,141,0
819569,157,0
820425,19,0
820425,146,1
820425,154,0
820425,157,0
820425,172,0
823543,2,0
826473,207,0
826473,208,0
826671,187,1
827936,1,0
828485,129,0
828485,140,0
829803,96,0
829803,100,0
829803,131,0
834032,201,1
839397,136,0
840270,90,0
840270,159,1
840270,166,0
840270,171,1
842569,145,0
842569,162,0
842569,167,0
842569,170,0
842569,178,0
842569,241,0
843029,147,1
843029,157,0
843029,218,1
843029,219,0
843071,24,0
843071,122,0
843096,91,1
843134,209,0
843134,239,0
843168,17,0
843168,18,0
843168,35,0
843168,142,0
843168,181,0
843168,191,0
843168,193,0
843270,24,0
843270,151,0
843270,191,0
843328,93,0
843328,210,0
843335,40,0
843335,56,0
843335,67,0
843380,34,0
843380,156,0
843385,6,1
843385,14,1
843453,51,0
843508,140,0
843508,180,0
843516,183,1
843546,2,0
843546,30,0
843546,100,1
843546,107,0
843546,110,1
843546,116,0
843546,123,1
843546,137,0
843546,158,0
843546,178,0
843546,209,0
843546,219,0
843546,237,1
843569,143,0
843569,146,0
843639,109,0
843639,159,0
843640,231,0
843733,57,0
843814,17,0
843814,27,0
843819,95,0
843819,232,1
843851,58,0
843851,109,0
843851,134,0
843851,212,0
843855,70,0
843855,143,0
843855,157,0
843855,197,0
843855,231,0
843864,71,0
843928,37,0
843928,47,0
843954,15,0
843962,235,0
843975,186,0
844016,218,0
844036,36,0
844036,100,0
844036,184,0
844040,26,0
844040,54,0
844057,163,0
844070,27,0
844079,55,0
844158,63,0
844158,190,0
844180,40,0
844180,65,0
844180,68,0
844180,94,0
844180,129,0
844180,133,0
844180,140,0
844180,156,0
844180,219,0
844180,227,0
844180,228,0
844188,65,1
844188,96,1
844188,224,0
844191,44,0
844207,160,0
844210,108,0
844236,127,0
844251,126,0
844255,25,0
844288,81,0
844288,158,0
844288,210,0
844321,14,0
844329,102,0
844329,211,0
844334,67,0
844334,71,0
844351,139,1
844351,187,0
844351,209,1
844379,125,1
844379,128,1
844379,129,0
844379,130,0
844414,202,0
844414,208,0
844450,1,0
844450,166,0
844462,179,0
844462,194,0
844480,176,0
844517,12,1
844517,21,0
844517,35,0
844517,40,0
844517,43,0
844517,146,1
844583,41,0
844583,123,0
844583,149,0
844583,186,0
844583,214,0
844583,221,0
844583,223,0
844583,224,0
844584,152,0
844595,239,0
844770,8,0
844770,15,0
844864,146,0
844864,192,0
844864,200,0
844864,201,0
844867,159,0
844942,191,0
844944,155,0
844986,208,0
845006,22,1
845012,10,0
845012,14,0
845012,28,0
845012,29,0
845012,57,0
845012,145,1
845012,153,0
845012,165,1
845012,172,0
845012,173,0
845057,50,1
845083,211,0
845111,67,0
845111,182,0
845132,6,0
845132,8,1
845132,12,0
845132,15,0
845132,16,0
845132,17,1
845132,20,1
845132,22,1
845132,24,0
845132,48,1
845132,91,0
845132,100,0
845132,121,1
845132,156,0
845132,168,0
845132,174,0
845132,195,0
845132,206,1
845132,207,0
845132,215,0
845149,3,0
845149,64,1
845149,73,1
845149,99,0
845149,105,1
845149,112,0
845149,121,0
845149,123,1
845149,144,1
845149,176,1
845204,59,0
845204,62,0
845204,64,1
845204,71,0
845204,128,0
845204,236,0
845204,245,1
845208,194,0
845257,102,0
845313,167,0
845335,98,0
845359,3,0
845359,29,0
845359,177,0
845425,27,0
845425,72,0
845425,234,0
845473,105,0
845500,36,0
845536,232,0
845600,236,0
845600,238,0
845600,240,0
845600,241,0
845611,11,0
845611,77,1
845611,216,1
845611,222,0
845655,51,0
845655,107,0
845756,209,0
845772,207,0
845873,44,0
845873,57,0
845873,232,0
846010,1,0
846019,206,0
846035,236,0
846039,17,0
846039,18,0
846039,117,0
846039,203,1
846039,229,0
846072,124,0
846115,27,0
846115,119,0
846115,194,0
846115,201,0
846115,202,0
846115,203,1
846115,206,0
846115,208,0
846115,211,0
846115,216,0
846115,220,0
846115,222,0
846115,227,0
846115,239,0
846125,174,0
846128,133,0
846128,148,1
846128,225,1
846132,159,0
846179,64,0
846226,141,0
846260,201,0
846320,20,0
846320,23,0
846320,27,1
846320,41,0
846320,45,0
846320,58,0
846320,59,0
846320,61,0
846320,163,1
846320,165,1
846320,168,1
846320,183,0
846320,204,0
846320,220,0
846320,225,0
846320,228,0
846320,233,0
846394,24,0
846394,135,0
846394,136,0
846396,174,0
846416,133,1
846416,228,1
846422,3,0
846444,198,0
846444,206,0
846444,242,0
846444,243,0
846644,162,0
846649,204,0
846689,198,0
846701,129,1
846725,15,0
846725,108,0
846725,109,0
846725,241,0
846772,3,0
846772,30,1
846772,105,0
846772,117,1
846810,167,0
846829,49,0
846829,51,1
846829,56,0
846829,61,0
846829,62,0
846829,83,0
846829,94,0
846829,99,1
846829,101,0
846829,134,0
846829,143,1
846829,144,0
846829,145,0
846829,148,0
846829,155,1
846829,176,0
846829,182,1
846829,184,1
846829,185,0
846829,187,0
846871,123,0
846877,74,0
846895,108,0
846969,45,1
846973,234,0
847010,71,0
847010,150,0
847011,113,0
847043,1,0
847043,4,0
847043,116,0
847083,199,0
847209,181,0
847218,39,0
847218,208,0
847218,222,0
847258,61,0
847258,96,0
847318,136,0
847318,137,1
848308,162,0
848411,144,0
848424,14,0
848631,214,0
848702,208,0
848861,32,0
848874,14,1
848874,35,1
848874,69,0
848874,93,0
848874,108,0
848874,191,1
848874,204,0
848874,211,0
848874,216,0
848957,90,0
849096,104,0
849096,105,0
849243,49,0
849243,97,0
849243,111,0
849243,122,0
849243,209,0
849243,223,0
849243,244,0
849268,238,0
849434,4,0
849449,242,0
849521,101,0
849521,102,0
849521,103,0
849542,4,0
849542,143,0
849623,177,0
849623,179,0
849623,229,0
849623,242,0
849756,17,0
849756,26,0
850057,34,0
850057,88,0
850258,112,0
850287,221,0
850359,7,0
850380,15,0
850423,237,0
850459,238,0
850634,53,0
850634,54,0
850634,57,1
850761,54,0
850761,61,0
850761,96,0
850761,186,0
850761,221,0
850761,225,0
850761,241,0
850917,166,0
850917,167,0
850917,170,0
850917,171,0
850917,191,0
850917,206,0
850917,226,0
851044,9,0
851044,146,0
851044,197,0
851320,149,0
851348,10,0
851348,12,0
851348,107,0
851348,121,0
851348,122,0
851348,128,0
851348,152,0
851348,155,1
851348,161,0
851348,198,0
851348,203,0
851348,208,0
851348,235,1
851348,239,0
851348,241,0
851348,242,0
851439,7,0
851439,229,0
851502,75,0
851502,104,0
851523,25,0
851523,26,0
851523,27,0
851523,30,0
851575,14,0
851579,25,0
851579,42,0
851579,57,0
851579,67,0
851579,86,0
851579,93,0
851579,109,0
851660,181,0
851660,231,0
851825,40,0
851834,39,0
851894,97,0
851894,103,0
851894,130,0
852046,223,0
852079,105,0
852079,125,0
852144,107,1
852144,154,0
852152,93,0
852152,210,0
852152,212,0
852279,120,0
852279,140,0
852391,8,0
852391,117,0
852513,136,0
852513,178,0
852513,238,0
852606,194,0
852606,226,0
852673,122,0
852720,48,0
852742,3,0
852742,10,0
852742,12,0
852753,108,0
852753,120,0
852753,137,0
852753,147,0
852753,215,0
852999,25,0
852999,99,1
852999,120,0
853066,47,0
853260,91,0
853629,220,0
853700,242,0
853703,143,0
853741,118,0
853831,105,0
853831,131,0
853831,140,0
853831,155,0
853831,171,0
853831,173,0
854006,38,0
854037,17,0
854206,235,0
854300,66,1
854300,104,0
854300,169,0
854490,2,0
854652,130,0
854652,134,0
854652,198,0
855020,87,0
855054,229,0
855234,3,0
855234,6,0
855599,31,0
855793,155,0
855896,233,0
856076,11,0
856076,47,0
856076,186,1
856076,192,1
856076,195,0
856076,200,0
856076,208,0
856076,221,0
856076,230,0
856730,186,0
856792,28,1
856792,31,1
856792,119,1
856841,9,0
856841,16,1
856841,19,0
856841,25,0
856841,27,0
856841,99,0
856841,113,0
856841,161,1
856841,165,0
856841,200,0
856841,218,0
857150,170,0
857260,9,0
857260,19,0
857260,63,1
857260,163,0
857260,165,0
857260,170,1
857260,198,0
857260,227,0
857405,118,0
857557,63,0
857557,151,0
857557,167,0
857605,57,0
857605,174,0
857776,83,0
857776,87,0
857776,108,0
857970,66,0
857970,72,0
858338,22,0
858338,58,0
858338,150,0
858338,173,0
858519,106,0
858519,117,0
858526,89,0
858526,147,0
858526,155,0
858526,182,0
858526,237,0
858754,58,0
858940,196,0
859090,155,0
859090,215,0
859090,216,0
859102,172,0
859213,232,0
859250,206,0
859250,219,0
859344,97,1
859344,176,1
859344,203,1
859344,240,1
859402,85,0
859402,100,0
859405,209,0
859405,214,0
859548,94,0
859556,20,0
859680,91,0
859823,71,0
859823,84,0
859823,183,0
859970,48,0
859970,150,0
859970,159,0
860085,199,0
860449,2,0
860486,198,0
860607,141,0
860607,202,0
860607,230,0
860628,240,0
860786,99,0
861222,178,0
861222,183,0
861222,199,0
861222,233,0
861320,149,1
861477,230,1
861477,236,1
861579,144,0
862059,32,0
862293,134,0
862486,116,1
862486,119,0
862486,125,0
862486,126,0
862486,127,0
862486,129,0
862486,130,0
862486,131,0
862486,133,0
862486,176,0
862486,190,0
862667,28,0
862712,57,0
862712,173,0
862974,28,0
862974,133,0
862974,141,0
863071,218,1
863071,231,1
863071,243,0
863117,245,0
863237,125,0
863237,136,0
863237,145,0
863237,161,0
863237,230,0
863387,65,1
863579,76,0
863579,80,0
863579,135,0
863671,117,0
863671,168,0
864337,106,0
864337,119,0
864337,136,0
864337,154,0
864337,156,0
864337,162,1
864337,189,0
864337,205,0
864729,163,0
864850,28,0
864965,174,0
864965,175,0
864965,176,0
864965,242,0
865201,163,0
865201,225,0
865510,80,0
865510,244,0
865533,74,0
865533,105,0
865533,126,0
865758,41,0
865758,56,0
865854,87,0
865982,1,0
865982,6,0
865982,126,0
866073,39,0
866144,63,0
866144,188,0
866492,16,1
866492,36,1
866492,124,1
866492,134,1
866492,141,0
866492,146,0
866492,148,0
866777,13,0
866782,112,0
866782,113,0
866782,243,0
866904,118,0
866987,51,0
867115,74,1
867678,95,0
867805,7,0
867805,72,1
867805,115,0
867912,92,0
867912,102,0
867912,114,0
867912,149,0
867912,205,0
867912,212,0
868157,54,0
868269,243,1
868442,166,0
868661,160,0
868666,110,0
868666,111,0
868666,245,0
868693,56,0
868693,140,0
868693,151,0
868693,180,0
868910,10,0
869276,241,0
869432,14,0
869432,178,0
869432,234,0
869432,236,0
871054,49,0
871054,51,0
871054,130,0
871054,138,0
871054,145,0
871054,222,0
871054,223,0
871165,152,0
871345,237,0
871345,242,0
871512,36,0
871551,24,0
871551,27,0
871551,29,0
871551,57,0
871551,175,0
871551,204,1
871674,8,0
871674,13,0
871674,21,0
871858,32,0
871858,92,0
871858,120,0
871858,139,0
871858,154,0
871858,198,0
871858,228,0
871858,231,0
871858,237,0
871858,238,0
871858,239,0
871920,120,0
871920,167,0
871920,187,0
871920,192,0
871920,236,0
872202,19,0
872278,231,0
872426,4,0
872726,30,1
872726,116,0
872726,185,0
872983,227,0
872992,134,0
873384,161,0
873483,98,1
873483,138,1
873493,133,0
873493,190,0
873545,86,0
873545,114,0
873549,125,0
873549,159,0
873549,216,0
873549,234,0
873549,240,0
873589,36,0
873594,64,0
873642,6,0
873642,28,0
873685,123,0
873699,111,0
873699,127,1
873765,54,0
873765,84,0
873765,95,0
873765,160,0
873833,114,0
873861,194,0
873869,181,1
873869,182,1
873898,188,0
873927,104,0
873929,232,0
873929,236,0
873929,239,0
873929,242,0
873939,23,1
874053,70,0
874130,125,1
874130,129,1
874130,133,0
874130,201,0
874130,202,1
874155,65,0
874155,71,0
874155,197,0
874189,142,1
874189,153,0
874205,58,1
874205,86,1
874205,120,0
874205,121,0
874209,24,0
874209,26,0
874209,180,0
875098,129,0
875098,200,0
875111,10,0
875111,68,1
875111,69,0
875111,84,0
875111,93,0
875111,103,0
875111,143,0
875111,144,0
875111,152,1
875111,158,1
875111,160,0
875111,167,0
875111,168,0
875111,170,1
875111,171,1
875111,172,0
875111,173,1
875111,176,0
875111,177,1
875124,74,0
875124,81,0
875124,236,0
875148,153,0
875148,217,0
875168,193,0
875179,162,0
875243,123,0
875251,90,0
875260,68,0
875260,87,1
875313,139,0
875316,236,0
875324,164,0
875335,71,0
875335,85,0
875335,103,0
875335,122,0
875335,123,0
875335,150,0
875335,205,0
875335,214,1
875409,148,0
875430,113,0
875462,18,0
875462,44,0
875462,46,0
875462,172,0
875462,173,1
875462,178,0
875462,200,0
875462,204,0
875462,219,0
875462,240,0
875495,23,0
875495,103,0
875569,195,0
875609,73,0
875609,82,0
875621,207,0
875630,9,1
875630,18,0
875630,22,0
875630,67,1
875630,89,0
875630,98,0
875630,142,0
875630,145,0
875630,182,0
875630,224,0
875657,55,0
875704,136,0
875765,140,0
875765,182,0
875768,3,0
875768,13,0
875768,14,0
875768,17,1
875768,26,0
875768,36,0
875768,50,0
875768,51,1
875768,52,0
875768,56,0
875768,61,0
875768,64,0
875768,75,0
875768,76,0
875768,78,0
875768,95,0
875768,96,0
875768,102,0
875768,104,0
875768,108,0
875768,110,0
875768,115,0
875768,128,0
875768,138,0
875768,143,1
875768,149,0
875768,150,0
875768,152,0
875768,154,0
875768,155,1
875768,157,0
875768,158,0
875768,164,0
875768,171,0
875768,175,0
875768,177,0
875768,178,0
875768,185,0
875768,186,1
875768,207,0
875768,212,0
875768,213,0
875768,215,0
875768,224,0
875768,225,0
875768,235,1
875768,238,0
875768,242,0
875768,245,0
875835,212,0
875835,228,0
875908,67,0
875908,235,0
875908,244,0
875914,115,0
875914,189,0
875956,78,0
875966,128,0
875981,166,0
875981,228,0
875986,137,0
875986,181,0
875986,223,0
876020,2,0
876139,155,0
876176,178,0
876182,21,0
876182,26,1
876182,102,0
876182,231,0
876182,235,0
876237,121,0
876254,85,0
876254,178,0
876254,213,0
876254,217,0
876254,218,0
876254,226,0
876272,11,0
876272,13,0
876272,29,1
876272,100,0
876272,118,1
876272,185,0
876272,235,0
876272,241,0
876327,119,0
876358,14,0
876358,15,0
876358,34,0
876358,206,1
876382,68,0
876382,137,0
876382,139,1
876382,143,0
876420,29,0
876495,2,0
876495,176,0
876495,178,0
876495,204,0
876495,223,0
876536,219,0
876602,245,0
876640,23,0
876648,66,0
876648,204,0
876648,224,0
876648,225,0
876700,137,0
876700,150,0
876779,181,0
876830,125,0
876987,217,0
877012,3,0
877037,218,0
877042,82,0
877042,86,0
877127,27,0
877127,109,0
877127,165,0
877129,70,0
877129,73,0
877129,81,0
877137,1,0
877137,68,1
877188,105,0
877188,151,0
877214,82,0
877214,146,0
877261,1,0
877261,24,0
877261,40,1
877261,41,0
877261,42,0
877261,50,1
877261,58,0
877261,59,0
877261,61,0
877261,77,1
877261,94,1
877261,96,0
877261,98,0
877261,100,0
877261,101,0
877261,127,0
877261,142,0
877261,145,0
877261,154,0
877261,161,0
877261,167,1
877261,173,0
877261,174,0
877261,175,0
877261,184,0
877261,221,0
877261,226,0
877261,228,0
877322,17,0
877322,24,0
877322,134,0
877322,137,0
877322,174,0
877322,175,0
877322,211,0
877322,232,0
877402,163,0
877420,7,0
877420,13,0
877420,28,1
877420,34,0
877420,48,1
877420,54,0
877420,72,1
877420,75,1
877420,86,1
877420,240,0
877496,203,0
877684,83,0
877684,89,0
877684,118,0
877684,150,0
877764,15,0
877764,52,0
877794,223,0
877849,11,0
877897,11,0
877922,22,0
877922,69,0
877922,89,0
877922,101,0
877922,113,0
877922,171,0
877926,1,0
877926,2,0
877959,133,0
878019,124,0
878019,165,0
878030,196,0
878030,217,0
878031,62,0
878034,175,0
878057,143,0
878073,6,0
878331,6,0
878382,213,0
878382,232,0
878392,35,0
878392,180,0
878446,78,0
878446,92,0
878446,231,0
878485,183,0
878684,120,0
878684,160,0
878689,98,0
878689,111,0
878751,33,0
878751,89,0
878751,139,0
878751,142,0
878751,177,0
878751,223,0
878751,232,0
878756,82,0
878791,5,0
878796,113,0
878796,134,0
878796,136,0
878796,137,1
878796,141,1
878796,244,0
878803,53,0
878823,22,0
878870,19,0
878875,17,1
878875,18,0
878916,43,0
878919,103,0
878919,152,0
878932,154,0
878954,1,0
878954,2,1
878954,127,0
878954,132,1
878954,149,0
878954,188,0
878973,15,0
879059,71,0
879059,156,0
879061,109,0
879088,81,0
879088,117,0
879088,214,0
879158,239,0
879159,201,0
879174,16,0
879174,102,0
879174,221,0
879186,115,0
879221,186,0
879341,44,0
879370,117,0
879370,118,1
879370,201,0
879473,125,0
879527,126,0
879690,139,0
879691,22,0
879737,30,0
879737,220,0
879837,66,0
879837,77,0
879837,80,0
879837,85,0
879837,125,0
879868,168,0
879875,23,0
879875,102,0
880044,1,0
880044,64,1
880044,164,0
880049,85,0
880069,12,1
880069,74,0
880082,94,0
880082,142,0
880082,170,0
880095,3,0
880095,37,0
880122,169,0
880128,18,0
880128,67,0
880128,98,0
880227,15,0
880227,62,1
880227,98,0
880247,84,0
880247,185,0
880247,194,0
880247,224,0
880251,25,0
880251,80,0
880251,159,0
880281,2,0
880281,36,0
880281,85,0
880281,104,0
880295,206,0
880316,183,0
880331,83,0
880331,180,0
880332,156,0
880332,175,0
880332,176,0
880332,210,0
880332,220,0
880332,228,0
880332,232,0
880332,235,1
880332,238,0
880334,44,0
880334,113,0
880334,151,0
880353,167,0
880353,168,0
880380,102,0
880380,150,0
880401,152,0
880415,160,0
880415,199,0
880429,55,0
880429,150,0
880429,151,0
880429,165,0
880429,172,0
880429,174,0
880429,237,0
880444,1,0
880476,30,0
880487,82,0
880487,129,0
880487,217,0
880487,229,0
880487,233,0
880501,57,0
880501,97,0
880501,98,0
880501,102,0
880501,113,0
880501,115,0
880501,126,0
880501,131,0
880501,132,1
880501,138,0
880501,143,0
880501,145,0
880501,149,0
880501,150,0
880501,151,0
880501,152,0
880501,158,0
880501,160,0
880501,161,0
880501,163,0
880501,164,0
880501,166,0
880501,167,0
880501,168,0
880501,173,1
880501,174,1
880501,186,0
880532,4,0
880532,111,0
880532,112,0
880534,44,1
880557,50,0
880557,93,0
880557,116,0
880557,152,0
880557,187,1
880557,189,1
880579,63,0
880617,216,0
880617,223,0
880631,118,0
880631,170,0
880643,179,0
880652,72,0
880652,110,1
880652,138,1
880691,112,0
880691,120,0
880691,147,0
880691,155,0
880691,228,1
880691,230,0
880691,231,0
880691,233,1
880691,238,0
880697,10,0
880697,77,0
880697,102,0
880697,103,0
880697,113,1
880697,119,0
880697,172,0
880725,15,0
880725,29,0
880725,33,0
880742,59,0
880775,85,0
880775,224,0
880779,95,0
880781,162,0
880781,217,0
880827,90,0
880854,49,0
880854,74,0
880868,171,0
880868,210,0
880880,37,0
880880,162,0
880880,202,1
880880,230,1
880884,120,0
880921,36,1
880921,72,1
880921,121,1
880972,3,0
880979,147,0
880979,154,0
880979,234,1
880979,238,0
881021,81,0
881021,146,0
881021,148,0
881038,11,0
881038,35,1
881038,140,0
881038,195,0
881038,198,0
881058,131,1
881169,206,0
881169,224,0
881189,10,0
881189,27,0
881189,145,0
881189,149,0
881189,170,0
881189,171,0
881189,185,0
881221,144,0
881221,166,0
881234,100,0
881234,101,1
881234,115,0
881234,134,0
881234,157,0
881234,170,0
881234,199,1
881234,200,1
881234,205,0
881234,206,0
881234,213,0
881293,10,0
881293,178,0
881294,105,0
881376,80,0
881395,134,0
881402,57,0
881448,31,0
881527,16,0
881527,17,1
881527,91,0
881527,93,0
881527,110,1
881527,114,0
881527,203,1
881527,204,1
881527,226,1
881527,239,0
881532,111,0
881567,9,0
881571,156,0
881571,197,0
881618,126,0
881671,82,0
881671,95,0
881715,36,0
881715,192,0
881715,197,0
881715,202,0
881769,232,0
881779,57,0
881779,234,0
881779,243,0
881779,245,0
881792,101,1
881799,49,0
881799,162,0
881799,163,1
881799,169,0
881844,66,1
882288,99,0
882333,10,0
882353,36,0
882353,148,0
882443,218,0
882445,157,0
882479,45,0
882479,55,1
882479,237,0
882485,92,0
882578,125,0
882599,11,0
882599,41,0
882599,45,0
882599,64,0
882652,105,0
882662,84,0
882662,124,0
882988,239,0
883899,99,0
883899,169,0
884240,25,0
884838,94,1
884916,44,0
884916,88,0
884949,62,1
884949,117,1
884949,124,0
884949,135,0
884949,167,0
884949,223,0
884951,3,0
884951,7,0
884968,163,0
885206,8,0
885297,29,0
885297,56,0
885297,242,0
886029,76,0
886029,162,0
886029,166,0
886029,179,0
886029,183,0
886029,221,1
886029,222,0
886029,223,0
886029,227,0
886029,230,0
886029,231,0
886029,236,1
886029,238,0
886029,240,0
886029,241,0
886029,245,0
886123,103,0
886123,110,0
886123,115,1
886431,86,0
886626,86,0
886626,245,0
886791,97,0
886791,118,0
886796,64,0
886796,104,0
886826,194,0
886831,189,0
886831,197,0
886831,214,0
886831,232,0
886834,103,0
886887,112,1
886887,173,1
886887,182,1
886887,183,0
886921,227,0
887028,133,0
887028,142,0
887041,15,0
887045,57,0
887132,77,0
887132,173,0
887146,50,0
887148,105,0
887163,193,0
887275,24,0
887288,70,0
887359,78,1
887359,165,1
887359,176,1
887359,190,1
887359,217,1
887359,223,0
887381,35,0
887402,243,0
887413,77,1
887413,96,0
887413,127,0
887521,13,0
887521,25,0
887521,44,0
887521,233,0
887521,234,1
887546,65,1
887560,149,0
887594,187,0
887636,26,0
887636,111,0
887636,161,0
887701,193,0
887781,109,0
887819,244,0
887833,133,0
887870,13,0
887874,211,0
887874,214,0
887874,233,0
887898,179,0
887918,126,0
887971,14,0
887971,16,1
887971,33,0
887971,47,1
887971,50,0
887971,53,0
887971,57,0
887971,115,0
887983,80,0
888010,165,0
888043,113,1
888064,10,0
888095,36,0
888125,244,0
888163,8,0
888163,167,0
888163,179,0
888163,226,0
888253,161,0
888301,161,0
888327,156,0
888327,225,0
888328,240,0
888478,93,0
888478,157,0
888478,226,0
888480,222,0
888493,164,0
888510,18,0
888601,57,0
888631,189,0
888631,221,0
888642,23,0
888648,71,0
888648,176,0
888692,45,1
888692,52,1
888692,60,0
888692,83,0
888692,98,1
888692,100,1
888692,138,1
888692,153,1
888692,159,0
888692,161,1
888692,171,0
888692,180,0
888692,182,0
888692,190,1
888692,202,1
888692,203,1
888692,218,1
888692,225,0
888692,238,1
888692,241,1
888736,193,0
888737,231,0
888754,150,0
888770,66,0
888770,88,1
888770,99,0
888770,101,0
888792,115,0
888806,190,0
888806,191,1
888806,211,0
888822,8,0
888822,13,0
888822,20,0
888822,50,0
888822,54,0
888822,57,0
888822,60,0
888822,63,0
888822,70,0
888822,73,0
888822,77,0
888822,83,0
888822,96,0
888822,105,0
888822,112,0
888822,116,0
888822,117,0
888822,119,0
888822,121,0
888822,126,0
888822,127,0
888822,128,0
888822,142,0
888822,155,0
888822,186,0
888822,189,0
888822,208,0
888822,211,0
888822,213,0
888822,220,0
888822,223,0
888822,224,0
888822,225,0
888822,230,0
888822,238,0
888822,243,0
888828,51,0
888828,52,0
888828,57,0
888828,71,0
888847,9,0
888909,61,0
888981,74,0
889110,13,0
889110,14,0
889110,105,0
889110,127,1
889110,245,0
889134,58,0
889170,2,0
889170,15,1
889170,28,0
889170,29,0
889170,31,0
889178,144,0
889316,59,0
889434,201,0
889456,44,0
889594,96,0
889594,99,0
889665,138,0
889665,141,0
889665,149,0
889670,27,0
889670,45,0
889685,36,0
889696,163,0
889721,224,0
889826,64,0
889826,179,0
889837,229,0
889888,238,0
889918,70,0
889953,42,0
889953,56,0
889953,209,0
889955,177,0
890009,191,0
890042,182,0
890181,86,1
890181,235,0
890181,236,1
890238,78,0
890238,125,0
890238,140,0
890238,198,0
890257,35,0
890257,86,0
890359,139,0
890482,23,0
890554,15,0
890554,95,0
890554,102,0
890564,113,0
890721,151,0
890755,5,0
890853,46,0
890853,237,0
890915,13,0
890915,43,0
890915,47,0
890915,87,0
890915,160,0
890976,130,0
890976,175,0
890976,208,0
890980,28,0
890980,39,0
890980,40,0
890980,41,0
890980,49,0
890980,53,0
890980,55,1
890980,71,0
890980,74,0
890980,76,0
890980,78,0
890980,103,0
891006,13,0
891022,183,0
891164,35,0
891164,56,1
891226,5,0
891226,11,0
891226,19,0
891226,23,0
891226,24,0
891226,25,0
891226,28,0
891226,162,0
891226,175,0
891226,196,0
891226,197,0
891226,206,0
891232,11,0
891232,161,1
891232,224,0
891232,226,0
891232,242,0
891413,16,1
891413,33,1
891431,196,0
891440,54,1
891440,80,0
891440,92,0
891440,100,0
891440,183,0
891440,243,1
891493,81,0
891493,88,1
891493,99,1
891493,102,0
891493,150,1
891493,161,0
891493,176,0
891510,109,0
891515,6,0
891545,164,0
891705,172,0
891705,212,0
891708,108,0
891708,115,0
891708,141,0
891708,160,0
891739,66,0
891739,79,0
891776,76,0
891776,79,0
891776,87,1
891776,95,0
891776,98,0
891776,100,1
891882,4,0
891882,33,0
891882,59,0
891882,65,1
891882,70,0
891899,11,0
891899,15,1
891899,50,1
891899,74,1
891899,85,1
891899,104,1
891899,105,1
891899,135,1
891899,210,1
891899,222,1
891905,5,0
891935,93,0
891935,103,0
891935,168,0
891977,150,0
891995,120,0
892032,6,0
892032,23,0
892032,206,0
892032,219,0
892096,35,1
892096,36,0
893868,59,0
893868,115,0
894330,218,0
894572,46,0
894806,11,0
894806,32,0
895577,106,1
895577,113,1
895577,118,0
895577,123,0
895577,168,1
895577,216,0
895577,228,0
895591,10,0
896165,52,0
896241,17,0
896241,19,1
896368,36,0
897419,162,0
897419,195,0
897494,25,0
897494,47,0
897494,134,0
897927,7,0
898203,12,0
898203,80,0
898411,128,0
898411,136,0
898411,142,0
898411,151,0
898411,207,0
898411,220,0
898411,222,0
898411,240,0
899000,39,0
899000,124,0
899441,124,0
899441,148,0
899958,1,0
899958,135,1
899958,143,0
899958,146,0
899958,148,0
899958,149,1
899958,155,0
900391,21,0
901330,93,0
901330,94,0
901330,105,1
901330,115,0
901330,116,1
901330,121,1
901330,124,0
901330,136,0
901330,137,0
901330,138,0
901330,140,0
901330,143,0
901330,145,0
901330,151,1
901330,166,0
901330,174,0
901330,187,0
901330,193,0
901330,195,0
901330,199,0
901330,204,0
901330,208,0
901330,209,1
901330,219,1
901330,227,0
901330,231,0
901330,233,0
901330,236,1
901330,238,0
901330,241,0
901330,244,0
901419,13,0
901419,31,0
901419,39,0
901419,57,0
901419,68,1
901419,180,0
901419,184,0
901503,9,0
901509,5,1
